"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000164116",273.267493410593,-0.450068840809652,0.388892095372358,-1.15731033406251,0.247145592943771,0.541760023901203,"GUCY1A1"
"ENSG00000032444",1489.18911074227,0.159787881597315,0.138140588028295,1.15670480253483,0.247392986898994,0.542223847552137,"PNPLA6"
"ENSG00000122778",262.058970738089,-0.433012162646315,0.374623849297145,-1.15585850569502,0.247739037565087,0.542903736640608,"KIAA1549"
"ENSG00000026508",22619.5928402976,-0.236809919264114,0.204990220781633,-1.15522544617568,0.247998116936736,0.543341055493234,"CD44"
"ENSG00000170185",536.308853760746,0.126475257920391,0.109485230596515,1.15518099775932,0.248016314555337,0.543341055493234,"USP38"
"ENSG00000183283",3383.56009766809,0.0913001027163012,0.0790403207227542,1.15510794846785,0.248046223683078,0.543341055493234,"DAZAP2"
"ENSG00000011260",409.221375445785,0.203966960108681,0.17664328947432,1.15468275480872,0.248220364061577,0.543393180844817,"UTP18"
"ENSG00000111271",536.704483344202,-0.120842396333078,0.104668563475185,-1.15452426517469,0.248285296232825,0.543393180844817,"ACAD10"
"ENSG00000143624",1214.08125742592,-0.108363878364052,0.0938578613138966,-1.15455303207519,0.248273509738351,0.543393180844817,"INTS3"
"ENSG00000173762",10.0273028589822,0.664449298776296,0.575365705028045,1.15482951620119,0.248160247470039,0.543393180844817,"CD7"
"ENSG00000181638",320.094527770008,-0.200007373816019,0.173228262647626,-1.1545885801722,0.248258945364508,0.543393180844817,"ZFP41"
"ENSG00000262826",1214.08125742592,-0.108363878364052,0.0938578613138966,-1.15455303207519,0.248273509738351,0.543393180844817,"INTS3"
"ENSG00000254469",17.6751129859447,-0.491554722166394,0.425811482154972,-1.15439517900904,0.248338190774668,0.543430414576267,"XNDC1N"
"ENSG00000161653",47.4835126570108,-0.299285225218356,0.259289325153311,-1.1542520118844,0.248396864370948,0.54348028184022,"NAGS"
"ENSG00000135390",1812.39689956767,-0.111896236059527,0.0969759042246374,-1.15385607336363,0.248559180724628,0.54375686726484,"ATP5MC2"
"ENSG00000152082",857.131459959405,0.212499730234686,0.18420748970398,1.1535889804273,0.248668718282836,0.543882308746398,"MZT2B"
"ENSG00000156017",394.468830756293,-0.278940513756628,0.241845936610241,-1.15338102292026,0.248754027165985,0.543882308746398,"CARNMT1"
"ENSG00000163541",755.422770575896,-0.131891876267499,0.114353873873058,-1.15336605399053,0.248760168549772,0.543882308746398,"SUCLG1"
"ENSG00000189332",100.461701230704,0.335802784401918,0.291143986164674,1.15339076319435,0.24875003102798,0.543882308746398,"SLC25A51P4"
"ENSG00000187231",1348.76869492544,-0.198092621380529,0.171772563407218,-1.15322620476306,0.248817550371712,0.543929243703749,"SESTD1"
"ENSG00000111341",3501.16673575829,0.75051883568046,0.651040451127084,1.15279908396039,0.248992860480216,0.54416481959853,"MGP"
"ENSG00000144357",1190.27705754173,0.226745291579819,0.196692868092141,1.15278857733469,0.248997173972784,0.54416481959853,"UBR3"
"ENSG00000011105",3595.36906751969,0.224914294668231,0.195167012821679,1.15241961956825,0.249148682624255,0.544338834152386,"TSPAN9"
"ENSG00000054118",2794.22144244825,-0.0951785136082535,0.0825875243436054,-1.15245631061979,0.249133612942211,0.544338834152386,"THRAP3"
"ENSG00000101605",113.531868970212,0.527094425070704,0.45744896715587,1.15224749188493,0.249219387100364,0.544356248008475,"MYOM1"
"ENSG00000283004",191.721742813122,-0.271273930579618,0.235434815357966,-1.15222521430045,0.249228539035376,0.544356248008475,NA
"ENSG00000147439",461.746125013491,0.156087791746193,0.135507578139183,1.1518750013071,0.249372442176964,0.544504022702804,"BIN3"
"ENSG00000160877",1122.56343690338,0.138923713315969,0.120614641559142,1.15179808620374,0.249404054505735,0.544504022702804,"NACC1"
"ENSG00000214688",31.4628084327266,-0.603316378184084,0.523778053192216,-1.15185501665661,0.249380655656506,0.544504022702804,"C10orf105"
"ENSG00000004777",104.39554381318,-0.471433085352398,0.409422542902493,-1.15145854454007,0.249543640578587,0.544511128676157,"ARHGAP33"
"ENSG00000065534",19747.1937598296,0.199287342988238,0.173053423706758,1.15159433843929,0.249487808959218,0.544511128676157,"MYLK"
"ENSG00000159202",3038.66581721349,0.0883230368754411,0.0766945800026891,1.1516203214405,0.249477127051415,0.544511128676157,"UBE2Z"
"ENSG00000181722",87.372519596357,-0.428810133733386,0.372468501971612,-1.15126549349418,0.249623028484553,0.544511128676157,"ZBTB20"
"ENSG00000213178",85.7876216337861,1.38482836421441,1.20285921209478,1.15128050755228,0.24961685365762,0.544511128676157,NA
"ENSG00000241549",26.5033008950247,-0.459608338644954,0.399172492856279,-1.15140283178389,0.249566549386671,0.544511128676157,"GUSBP2"
"ENSG00000185652",282.158583077015,-0.311173737665175,0.270335957157675,-1.15106307328433,0.249706288200298,0.544614305125794,"NTF3"
"ENSG00000167720",309.443032239971,-0.174035778564162,0.151216155022693,-1.15090731237046,0.249770369168945,0.544632930779149,"SRR"
"ENSG00000226742",116.153433259574,0.367783267366514,0.319570469887801,1.15086749878873,0.24978675055741,0.544632930779149,"HSBP1L1"
"ENSG00000184787",1492.86371043194,0.128770809707973,0.111933716781553,1.15042020769558,0.249970841080385,0.544955864137387,"UBE2G2"
"ENSG00000157184",253.298040511633,-0.206595046324627,0.179674458824148,-1.14982979593569,0.250213980514991,0.545407417227914,"CPT2"
"ENSG00000183444",43.2481458631851,-0.476178433943686,0.41417989226845,-1.14968988797518,0.250271620677013,0.545454553914715,"OR7E38P"
"ENSG00000186417",877.916643243885,-0.49237343050266,0.428330324358961,-1.14951802966448,0.250342436635596,0.545530388898719,"GLDN"
"ENSG00000102024",7250.2502867271,0.230021116635765,0.200168800282784,1.14913571101394,0.250500025094818,0.545624166242148,"PLS3"
"ENSG00000169635",101.562370195784,0.250231987175639,0.217770271999855,1.14906403375299,0.250529577553509,0.545624166242148,"HIC2"
"ENSG00000171067",960.353029977797,0.114193944238811,0.0993707717352175,1.14917034702207,0.250485745577665,0.545624166242148,"C11orf24"
"ENSG00000174939",71.8370278555356,0.361562358694392,0.314617634985612,1.14921199096461,0.250468577625549,0.545624166242148,"ASPHD1"
"ENSG00000157873",278.254958698268,-0.303815242182158,0.264455976052902,-1.14883107092798,0.250625644691452,0.545754908533723,"TNFRSF14"
"ENSG00000165475",375.119426386903,-0.204066701535839,0.177656564652669,-1.14865837879283,0.250696874534168,0.545831536058076,"CRYL1"
"ENSG00000188000",11.6756579639719,0.656055891827347,0.571364263252158,1.14822703137422,0.250874852929333,0.546140527183376,"OR7D2"
"ENSG00000104980",418.452828909804,0.148989847326245,0.12978883027012,1.14794044307329,0.250993150970066,0.546312495097343,"TIMM44"
"ENSG00000136367",55.7185047144675,-0.427872021400592,0.372755986328158,-1.14786089853407,0.251025992299928,0.546312495097343,"ZFHX2"
"ENSG00000133318",3558.42450646102,0.188427214509604,0.164215714899767,1.14743716595342,0.251200988113179,0.546614793818116,"RTN3"
"ENSG00000140263",256.588026364594,-0.212253336942194,0.185003466382507,-1.14729383774543,0.251260199982163,0.546665095349786,"SORD"
"ENSG00000106080",1142.14388012124,-0.165375666242871,0.144211914521539,-1.14675452989823,0.25148308654718,0.54691432305529,"FKBP14"
"ENSG00000133606",2074.34058656511,0.128539564354134,0.11208371142131,1.14681752347554,0.251457045283995,0.54691432305529,"MKRN1"
"ENSG00000156170",142.827221501286,-0.227122329871756,0.198037916001231,-1.14686285564803,0.251438306330589,0.54691432305529,"NDUFAF6"
"ENSG00000154814",110.258978583865,0.237319774207328,0.20706557562479,1.14610926268768,0.251749945463999,0.547416069497812,"OXNAD1"
"ENSG00000174442",292.933453362271,-0.248813599164907,0.21713086561733,-1.14591538359827,0.251830165333995,0.54743330759055,"ZWILCH"
"ENSG00000184967",165.063921326346,0.218099551684579,0.190321148670703,1.14595541907925,0.251813598698535,0.54743330759055,"NOC4L"
"ENSG00000188186",660.971760912444,0.164029134695786,0.14323385100883,1.1451841414616,0.252132886207177,0.548012709760002,"LAMTOR4"
"ENSG00000132341",2903.0943438268,0.166646913863927,0.145537977089639,1.14504074604037,0.252192279029976,0.548063146205911,"RAN"
"ENSG00000138834",1379.44552316938,-0.167754270379787,0.146531251517799,-1.14483612637002,0.252277047158223,0.548168705769195,"MAPK8IP3"
"ENSG00000011426",243.593746889973,-0.246752008618008,0.215691357003247,-1.14400508229124,0.252621529293781,0.548809498616256,"ANLN"
"ENSG00000067560",9490.3247100844,0.140808044503573,0.123089348275079,1.14394987443508,0.252644425510237,0.548809498616256,"RHOA"
"ENSG00000144029",650.068916595207,0.167488380333408,0.146507202667564,1.14320918892604,0.252951748015739,0.549398282475028,"MRPS5"
"ENSG00000173376",82.9810248320891,-0.561230212944637,0.491048225654235,-1.14292279988772,0.253070645289541,0.549577706181545,"NDNF"
"ENSG00000164209",1619.20134515392,0.115431839034201,0.10103181708758,1.14252957495695,0.25323395996609,0.5497018821794,"SLC25A46"
"ENSG00000179526",732.530804606918,0.153741861244011,0.134563017458802,1.14252685579885,0.253235089545767,0.5497018821794,"SHARPIN"
"ENSG00000227242",12.2970794162761,0.584916090766649,0.511951285534571,1.14252294562731,0.25323671389671,0.5497018821794,NA
"ENSG00000169252",11.6473603033666,-0.756237094128379,0.662014509805324,-1.14232706825529,0.253318093934756,0.549799732393506,"ADRB2"
"ENSG00000126216",476.752780563206,-0.136349561162403,0.119400412933665,-1.14195217430408,0.253473899738049,0.550059064555487,"TUBGCP3"
"ENSG00000134291",553.723481749405,-0.216361205396945,0.189506150483995,-1.14171072993865,0.25357427925693,0.550198060078254,"TMEM106C"
"ENSG00000233369",5995.66395057029,0.199369767297901,0.174678981064028,1.14134949770987,0.253724511771811,0.550445169858771,"GTF2IP4"
"ENSG00000122481",182.694619758292,0.184298330813913,0.161512222673959,1.14107977565235,0.253836726610559,0.55060974284115,"RWDD3"
"ENSG00000106701",130.43278672362,0.240633659326487,0.210901774328358,1.14097503490814,0.253880312134337,0.550625422780256,"FSD1L"
"ENSG00000157778",149.112672232194,0.174812303930053,0.153238842958418,1.14078324108391,0.253960136357513,0.55071968286577,"PSMG3"
"ENSG00000213638",28.0526737183879,0.522216742363937,0.457806057011797,1.14069426204748,0.253997175193895,0.550721147932934,"ADAT3"
"ENSG00000148019",317.487616803766,-0.175564832127399,0.154035152979121,-1.13977120632455,0.254381632566444,0.551475783741597,"CEP78"
"ENSG00000132386",9695.04189237743,-0.149048729903499,0.130797786345187,-1.13953556912765,0.254479841486506,0.551501333570095,"SERPINF1"
"ENSG00000135452",510.614546361126,0.159797011911541,0.140236683812194,1.13948082318847,0.254502662285995,0.551501333570095,"TSPAN31"
"ENSG00000183386",422.391653023939,0.189991671352149,0.166733920589251,1.13949021699186,0.254498746385635,0.551501333570095,"FHL3"
"ENSG00000187243",626.66974906403,-0.178162522876083,0.156379872010884,-1.13929318770438,0.254580888784056,0.551591925698787,"MAGED4B"
"ENSG00000278053",531.468689141322,-0.15763887667866,0.138377057462199,-1.13919806917214,0.254620550729228,0.551598947331448,"DDX52"
"ENSG00000280433",121.355059424899,0.348912804934363,0.306317728673991,1.1390552105644,0.25468012711483,0.551649102567805,"LOC102724200"
"ENSG00000108946",9506.91926314044,0.152625581513809,0.134041858494755,1.13864119184666,0.254852840281353,0.551944267991004,"PRKAR1A"
"ENSG00000094963",2442.47666550254,0.658377408553526,0.578411032953736,1.13825181582625,0.25501534774622,0.55213830473431,"FMO2"
"ENSG00000128881",673.098750673337,-0.16535439192564,0.14526176361704,-1.13832014570311,0.254986824817879,0.55213830473431,"TTBK2"
"ENSG00000057294",16.4974194338423,0.762075237735153,0.669797736013533,1.13776920517951,0.255216866994818,0.552213959097268,"PKP2"
"ENSG00000101052",779.462896937268,-0.0981574912590167,0.086277587867399,-1.13769396763707,0.2552482932095,0.552213959097268,"IFT52"
"ENSG00000125458",299.530043317238,0.156918841241147,0.137933137780314,1.13764425116662,0.255269060920434,0.552213959097268,"NT5C"
"ENSG00000133226",1525.14865571605,-0.115348777910624,0.101356368178595,-1.13805160922276,0.25509893272617,0.552213959097268,"SRRM1"
"ENSG00000147804",102.482135390731,0.229186479656875,0.201414189709632,1.13788646166033,0.255167895115712,0.552213959097268,"SLC39A4"
"ENSG00000213339",494.954451631669,0.202864750490264,0.178275444587907,1.13792873134714,0.255150242887783,0.552213959097268,"QTRT1"
"ENSG00000101670",20.8801045962904,-0.411478313614775,0.361770398826831,-1.13740182985987,0.255370342693384,0.552354161681134,"LIPG"
"ENSG00000050344",236.196296750185,0.312716564925829,0.275031428487192,1.13702120025309,0.255529423195346,0.552540421800901,"NFE2L3"
"ENSG00000188993",34.0991279920638,0.478399488662245,0.420729824108635,1.13707054087689,0.255508797869196,0.552540421800901,"LRRC66"
"ENSG00000101266",1842.42004666599,-0.141440405528484,0.124420876009154,-1.13678998304174,0.255626091836848,0.552670544021279,"CSNK2A1"
"ENSG00000103174",411.357737921223,-0.160203046083868,0.140955689011864,-1.13654899072845,0.25572687435653,0.5528095221424,"NAGPA"
"ENSG00000197847",42.9280038627258,0.297966697052728,0.262193483940767,1.13643822330856,0.255773206338359,0.552830770657122,"SLC22A20P"
"ENSG00000153914",1660.29170295457,-0.139742732616533,0.123019664646806,-1.13593816905402,0.255982442472672,0.553204065532052,"SREK1"
"ENSG00000175155",603.685266854652,0.213292019034616,0.187825162883645,1.13558809565227,0.256128993335423,0.55336285364693,"YPEL2"
"ENSG00000271699",18.9040331681481,-0.605955146149328,0.533575190635823,-1.13565090128582,0.256102696789404,0.55336285364693,NA
"ENSG00000151553",1321.95708327567,0.151424428914548,0.133362883919216,1.13543157184778,0.256194537583661,0.553425513008778,"FHIP2A"
"ENSG00000083828",53.4253383399113,-0.285147188842282,0.2511939120001,-1.13516759451626,0.256305104322542,0.553585397171262,"ZNF586"
"ENSG00000170092",10.2208801174147,-0.82193465119237,0.724183461445633,-1.13498125123101,0.256383174042049,0.553596117888057,"SPDYE5"
"ENSG00000198860",372.706534136368,-0.181710277331035,0.160092280096049,-1.13503460143122,0.256360820945008,0.553596117888057,"TSEN15"
"ENSG00000108389",927.893272455702,0.156820625867717,0.138223731982597,1.13454197494437,0.256567277019302,0.553914670058066,"MTMR4"
"ENSG00000063244",1998.65146011477,-0.131112865006622,0.115578050610997,-1.1344097284346,0.25662272019294,0.553955401556738,"U2AF2"
"ENSG00000281840",11.6495041783816,-0.535555727157379,0.472154639643607,-1.13428034417205,0.256676971445072,0.553993548886364,NA
"ENSG00000161920",163.270557439022,-0.163947526387631,0.144589023888499,-1.13388639039475,0.256842206608671,0.554271191092664,"MED11"
"ENSG00000105649",38.0741229646735,-0.362821961310108,0.320102045094954,-1.13345717988925,0.257022313457379,0.554422865305798,"RAB3A"
"ENSG00000134152",349.445637816118,0.145077318163804,0.127990688456114,1.13349900616832,0.257004758310408,0.554422865305798,"KATNBL1"
"ENSG00000257949",198.447067002707,-0.155301877604091,0.137001403852108,-1.13357873158539,0.256971298604437,0.554422865305798,"TEN1"
"ENSG00000103342",2435.04436437582,0.12173082235846,0.107430198755354,1.13311549051186,0.257165757033637,0.554554064887928,"GSPT1"
"ENSG00000174227",1055.73157659786,0.12247856478471,0.108096284124861,1.13305064809846,0.257192984600384,0.554554064887928,"PIGG"
"ENSG00000215910",19.306846513884,0.928148254502338,0.819066924992897,1.13317755384932,0.257139698284724,0.554554064887928,"C1orf167"
"ENSG00000163930",1440.44212322719,0.11908762692548,0.105116882491766,1.13290676152623,0.257253410243589,0.554605394752904,"BAP1"
"ENSG00000179933",1197.9824666936,0.0930212269410076,0.0821182572611355,1.13277156680518,0.257310194691221,0.554648861172579,"C14orf119"
"ENSG00000136122",63.2766098995396,0.270588851917439,0.238971500597883,1.1323059496235,0.257505829642361,0.554912605283659,"BORA"
"ENSG00000141696",475.966516406176,-0.180654695212293,0.159535400026254,-1.13237999329656,0.257474712357738,0.554912605283659,"P3H4"
"ENSG00000056097",3013.89974597743,0.145522354069214,0.128554370858421,1.131990714104,0.257638338403661,0.55491274189497,"ZFR"
"ENSG00000115339",24.6911149262996,0.466545484631413,0.412158258623898,1.13195714235862,0.257652453021158,0.55491274189497,"GALNT3"
"ENSG00000188010",183.988203438398,0.15704982954677,0.13873886973672,1.13198146881835,0.25764222535897,0.55491274189497,"MORN2"
"ENSG00000215126",83.7040479286813,-0.580348434991793,0.512671979179428,-1.13200732351451,0.257631355483496,0.55491274189497,"ZNG1F"
"ENSG00000175756",672.035550725746,0.160435591754035,0.141754492906648,1.13178488007212,0.257724885941107,0.554989819078354,"AURKAIP1"
"ENSG00000204178",479.366149283322,-0.177954117335388,0.157254390433643,-1.13163210797908,0.25778913543283,0.555049254496761,"MACO1"
"ENSG00000183495",1356.49584037569,-0.10100912188989,0.0892712720810181,-1.13148518594223,0.257850935116531,0.555103399053286,"EP400"
"ENSG00000108395",874.873244012906,-0.162246199905957,0.143442179449895,-1.13109129077776,0.258016669582313,0.555248677376803,"TRIM37"
"ENSG00000125971",1436.56019865233,0.139011958629595,0.122903771629446,1.13106340665212,0.258028404845027,0.555248677376803,"DYNLRB1"
"ENSG00000186994",15.7690588879252,-0.750965489291331,0.663900868696273,-1.13114099513988,0.257995752012199,0.555248677376803,"KANK3"
"ENSG00000274853",34.3985722688493,0.932556662880041,0.824565122628481,1.13096787298899,0.258068613776127,0.555256308515335,"MRM1"
"ENSG00000116819",16.5739957460352,-0.529529898500931,0.468441366967858,-1.13040806350747,0.258304317951483,0.555646530434587,"TFAP2E"
"ENSG00000197183",188.944816089967,-0.187703503360262,0.166068767923404,-1.13027576291068,0.258360044062091,0.555646530434587,"NOL4L"
"ENSG00000237765",340.882890514846,0.231578236148103,0.204872130172351,1.13035499730142,0.258326668877442,0.555646530434587,"FAM200B"
"ENSG00000134250",10246.4210671166,0.153075800090779,0.135499478548315,1.12971504931804,0.258596313794699,0.556075702459282,"NOTCH2"
"ENSG00000146707",101.508800611938,-0.223420399999654,0.197841666657691,-1.12928890953097,0.258775977844997,0.556225118430668,"POMZP3"
"ENSG00000235505",29.091097204448,-0.480137297029002,0.425116626428754,-1.12942488526609,0.258718639958637,0.556225118430668,"CASP4LP"
"ENSG00000276464",101.508800611938,-0.223420399999654,0.197841666657691,-1.12928890953097,0.258775977844997,0.556225118430668,"POMZP3"
"ENSG00000140259",821.507623850167,-0.158930196523771,0.140772432595417,-1.12898664599012,0.258903467073217,0.556420180051635,"MFAP1"
"ENSG00000107862",2525.72055402737,-0.0938600707770688,0.0831567940727158,-1.12871199309336,0.259019348369812,0.556548634966574,"GBF1"
"ENSG00000137185",120.627788853322,-0.243393708820063,0.215646807731525,-1.12866826724874,0.259037800453103,0.556548634966574,"ZSCAN9"
"ENSG00000165097",614.247204332505,-0.143325969217155,0.126996311082825,-1.12858372022854,0.259073481446969,0.556548634966574,"KDM1B"
"ENSG00000110723",377.475364638955,0.193120549331646,0.171168442924633,1.12824856049359,0.259214960885337,0.556651428522193,"EXPH5"
"ENSG00000145908",132.394791648461,-0.463053377901273,0.410432209055003,-1.12820916021047,0.259231596260616,0.556651428522193,"ZNF300"
"ENSG00000162415",110.554321590775,-0.512628951698639,0.454356768573747,-1.12825204146911,0.259213491202158,0.556651428522193,"ZSWIM5"
"ENSG00000137522",338.240103859836,-0.156656299865004,0.138873817995675,-1.12804776397724,0.259299747827637,0.556718837659423,"RNF121"
"ENSG00000228594",117.616068249494,0.443855829879199,0.393549368454501,1.12782757503145,0.259392745361671,0.556839564635366,"FNDC10"
"ENSG00000005436",302.967289999217,0.156959065151083,0.139209882250543,1.12749944625767,0.259531374498385,0.55698067043164,"GCFC2"
"ENSG00000148229",485.659505493366,0.14940467634135,0.132534072173325,1.1272925813821,0.259618797949577,0.55698067043164,"POLE3"
"ENSG00000180901",1020.40268047154,0.105773646200744,0.0938170523934411,1.12744584808698,0.259554023738469,0.55698067043164,"KCTD2"
"ENSG00000196652",407.074217360856,-0.168125402432227,0.149148250686607,-1.12723683756436,0.259642359408873,0.55698067043164,"ZKSCAN5"
"ENSG00000227232",94.7341153999512,-0.411966715568072,0.365443561882676,-1.12730598794988,0.259613131563559,0.55698067043164,NA
"ENSG00000166266",880.103847222974,0.107933794235558,0.0958602387219348,1.12594956652095,0.260186867243462,0.558069693301547,"CUL5"
"ENSG00000107738",4761.62922903785,0.326059269611815,0.2896541528418,1.12568477411024,0.260298970755697,0.558231083559194,"VSIR"
"ENSG00000153767",221.088045125658,0.201437882634838,0.179066024373653,1.12493636545201,0.260616000587998,0.558831846085973,"GTF2E1"
"ENSG00000118495",1427.58280304483,-0.170222901470928,0.151343846469042,-1.12474279888048,0.260698039863094,0.55892862595223,"PLAGL1"
"ENSG00000137478",769.734001895413,0.256522525490166,0.228090485227129,1.12465246077549,0.260736333954841,0.558931603361086,"FCHSD2"
"ENSG00000249242",39.4838939535987,0.707196287398364,0.628901585333521,1.12449436269639,0.260803360689375,0.55899616439861,"TMEM150C"
"ENSG00000274180",1351.33531652994,0.203183466379226,0.180798380928687,1.12381242207788,0.261092610529131,0.559536944455029,"NATD1"
"ENSG00000105341",584.162664502743,0.13270598124829,0.118098254531083,1.12369130073266,0.261144008177538,0.559567912259311,"DMAC2"
"ENSG00000176715",394.257232948308,0.240288007849188,0.213858433095896,1.1235844402799,0.26118936004792,0.559585918506967,"ACSF3"
"ENSG00000005469",422.232491862876,-0.273993709010038,0.243915852509703,-1.12331243004855,0.261304826512261,0.559599826343061,"CROT"
"ENSG00000100902",1033.49319875214,0.133488192633761,0.118853311988426,1.12313397414419,0.261380598979915,0.559599826343061,"PSMA6"
"ENSG00000132016",13.1167377756295,-0.643240490542951,0.572616789242403,-1.12333501676398,0.261295237264228,0.559599826343061,"BRME1"
"ENSG00000135211",280.748784072647,0.281091284966718,0.250273920793155,1.12313454025053,0.261380358586862,0.559599826343061,"TMEM60"
"ENSG00000178636",16.4797372291207,0.474992862713974,0.422901459400011,1.12317622026622,0.261362659882851,0.559599826343061,NA
"ENSG00000159263",26.0372077768494,0.439164675731621,0.391134169012076,1.12279803332156,0.261523280832865,0.559826160878268,"SIM2"
"ENSG00000227669",11.6557755448784,0.719111893354392,0.64064185025709,1.12248660162587,0.26165560117284,0.55987200900857,NA
"ENSG00000247700",11.6557755448784,0.719111893354392,0.64064185025709,1.12248660162587,0.26165560117284,0.55987200900857,NA
"ENSG00000254445",210.921528090288,0.201349624104737,0.179354247779305,1.12263649508038,0.261591909032391,0.55987200900857,"HSPB2-C11orf52"
"ENSG00000053501",295.545679798527,-0.144134617512035,0.128438755466497,-1.12220503062748,0.261775274195557,0.560048951503278,"USE1"
"ENSG00000112659",694.118564179236,-0.178212676617775,0.158854736426597,-1.12185938314859,0.26192223264949,0.560256767123768,"CUL9"
"ENSG00000124444",167.823900800934,-0.233370920530176,0.208032079908974,-1.12180256349064,0.261946396038521,0.560256767123768,"ZNF576"
"ENSG00000165434",327.354521135938,-0.332060084933861,0.296038954519062,-1.12167699508775,0.261999801298058,0.560291865385355,"PGM2L1"
"ENSG00000107984",470.451057717959,0.303084352182554,0.27024947149621,1.12149840850588,0.262075768576246,0.560345846565543,"DKK1"
"ENSG00000124299",1622.02669328163,-0.120693717888859,0.107623518915598,-1.12144370584566,0.262099041074302,0.560345846565543,"PEPD"
"ENSG00000134245",324.249109069155,0.318297491266868,0.283872858823436,1.12126778370469,0.26217389442017,0.560426765136693,"WNT2B"
"ENSG00000167766",837.765307316092,-0.151748032264713,0.135360209699272,-1.12106824155969,0.262258815746784,0.560529179295096,"ZNF83"
"ENSG00000232024",51.5521021725148,-0.785156676154915,0.700635662526594,-1.12063475804746,0.262443363520939,0.560844467408583,NA
"ENSG00000243335",578.515002526141,-0.142662219678268,0.12734243816114,-1.12030381810141,0.262584315585204,0.561066515171828,"KCTD7"
"ENSG00000162627",713.963622023584,-0.120048212515926,0.107188426937777,-1.1199736384378,0.26272499592243,0.56128791976939,"SNX7"
"ENSG00000107758",1596.47636514277,0.120458263660047,0.10758446065804,1.11966229066227,0.262857700183079,0.561492224156944,"PPP3CB"
"ENSG00000114904",447.397804644622,-0.232573898197507,0.207752227640325,-1.11947727752001,0.262936579358672,0.561503137438565,"NEK4"
"ENSG00000153790",106.004136544544,0.24972466133565,0.223125613788522,1.11921108964361,0.263050095530423,0.561503137438565,"C7orf31"
"ENSG00000178809",67.0689164724486,0.267675258175648,0.239128492176836,1.11937835487083,0.262978761104028,0.561503137438565,"TRIM73"
"ENSG00000186854",118.440481250074,-0.650362269475744,0.581132715211369,-1.11912864729908,0.263085260037244,0.561503137438565,"TRABD2A"
"ENSG00000188917",208.05708036674,-0.303748808054944,0.271379781406216,-1.1192757488454,0.26302251841826,0.561503137438565,"TRMT2B"
"ENSG00000196267",117.909589789499,-0.204631542299562,0.182799527437873,-1.11943146225643,0.262956114928658,0.561503137438565,"ZNF836"
"ENSG00000242485",577.854762747385,0.123090633298438,0.110023862883135,1.11876305805753,0.263241235569506,0.561756870889131,"MRPL20"
"ENSG00000101160",2241.41024549802,0.156471375362445,0.139948742606521,1.11806203077064,0.263540501373387,0.562316271245413,"CTSZ"
"ENSG00000100211",476.156948198026,-0.158714348578225,0.141979546822464,-1.11786769383541,0.263623504590149,0.562414139599635,"CBY1"
"ENSG00000164951",962.591916587273,-0.218121242773327,0.195180790403891,-1.11753437580597,0.263765909990843,0.562559457373795,"PDP1"
"ENSG00000189180",566.166492921469,-0.144863688823516,0.129626928976329,-1.11754316766981,0.263762153110473,0.562559457373795,"ZNF33A"
"ENSG00000007255",130.451959536511,0.270306675785183,0.242085504302481,1.11657522231253,0.264175990728984,0.562818535917233,"TRAPPC6A"
"ENSG00000070814",734.008274819087,-0.222096559045254,0.198910050346466,-1.11656780870751,0.264179162085759,0.562818535917233,"TCOF1"
"ENSG00000083812",219.454335798412,-0.19288250542416,0.172755152377359,-1.11650797541966,0.26420475824663,0.562818535917233,"ZNF324"
"ENSG00000090971",311.774497862791,0.1818109214319,0.162764636037642,1.11701734392632,0.263986909506956,0.562818535917233,"NAT14"
"ENSG00000135040",397.250156748001,-0.134825655184493,0.120724237021231,-1.11680685263541,0.264076918231865,0.562818535917233,"NAA35"
"ENSG00000136897",263.040954198016,0.169851706843202,0.152118136380016,1.11657762108579,0.264174964598763,0.562818535917233,"MRPL50"
"ENSG00000162631",19.3412288205304,-0.969282813592101,0.868221645398796,-1.11640019426938,0.26425087040114,0.562818535917233,"NTNG1"
"ENSG00000173200",66.0825086064046,-0.26269883511212,0.235236261289279,-1.11674464503187,0.264103523037074,0.562818535917233,"PARP15"
"ENSG00000175575",336.317449898275,-0.14412522558154,0.129023986888222,-1.11704210246115,0.263976323836767,0.562818535917233,"PAAF1"
"ENSG00000226232",96.7372058045202,0.270549596234267,0.242345177228232,1.1163811854175,0.264259003559422,0.562818535917233,"NPIPB14P"
"ENSG00000179240",45.2093691571455,-0.359417045561685,0.322053329278594,-1.11601717133863,0.264414784515198,0.563071134910388,"GVQW3"
"ENSG00000072803",1641.95480030098,-0.0967592186070081,0.0867216413481677,-1.11574477953596,0.264531396838063,0.563240265023542,"FBXW11"
"ENSG00000073670",34.9977930771379,-0.408583934996689,0.366374431506397,-1.11520864956854,0.264761020360341,0.56344168937622,"ADAM11"
"ENSG00000109606",2474.9304464169,0.116079530061589,0.104083389035529,1.11525509629558,0.264741121875644,0.56344168937622,"DHX15"
"ENSG00000168487",2492.02954793468,0.0890061223292985,0.0798154129995483,1.11514955551006,0.264786338644225,0.56344168937622,"BMP1"
"ENSG00000172803",53.492704204784,-0.381426798576067,0.342017829840261,-1.11522489559744,0.264754060197116,0.56344168937622,"SNX32"
"ENSG00000184838",263.236486592707,0.263064208159656,0.235913060576268,1.11508963309223,0.264812013534496,0.56344168937622,"PRR16"
